# These are calculated in BinaryResidenceTime_AGN_Disk-ChangeGas.ipynb
# using m1=0.5, m2=0.3
# GW_frequency roughly in the LISA range, from 10^-4 to 1 Hz
# the gw_fdot assumes pure GW-driven inspiral (Peters 1964)
# the drag_fdot assumes no-feedback and the drag is calculated using a
# temperature of T=1e5 for the RSG envelope as representative
# GW_frequency	gw_fdot	drag_fdot
5.220000000000000195e-01 8.639462242508258029e-09 2.416870275218423073e-09
5.221000000000000085e-01 8.645532380541608375e-09 2.417178933342918212e-09
5.221999999999999975e-01 8.651605619737428056e-09 2.417487571761846960e-09
5.222999999999999865e-01 8.657681961085744734e-09 2.417796190480241884e-09
5.223999999999999755e-01 8.663761405576713452e-09 2.418104789503131415e-09
5.224999999999999645e-01 8.669843954200614989e-09 2.418413368835541916e-09
5.225999999999999535e-01 8.675929607947852543e-09 2.418721928482498923e-09
5.227000000000000535e-01 8.682018367808969936e-09 2.419030468449024249e-09
5.228000000000000425e-01 8.688110234774611904e-09 2.419338988740137640e-09
5.229000000000000314e-01 8.694205209835568767e-09 2.419647489360857186e-09
5.230000000000000204e-01 8.700303293982756577e-09 2.419955970316198499e-09
5.231000000000000094e-01 8.706404488207210499e-09 2.420264431611174291e-09
5.231999999999999984e-01 8.712508793500096395e-09 2.420572873250796865e-09
5.232999999999999874e-01 8.718616210852709163e-09 2.420881295240073558e-09
5.233999999999999764e-01 8.724726741256461165e-09 2.421189697584012121e-09
5.234999999999999654e-01 8.730840385702898764e-09 2.421498080287616997e-09
5.235999999999999543e-01 8.736957145183692400e-09 2.421806443355889320e-09
5.237000000000000544e-01 8.743077020690644863e-09 2.422114786793830224e-09
5.238000000000000433e-01 8.749200013215664820e-09 2.422423110606436707e-09
5.239000000000000323e-01 8.755326123750808179e-09 2.422731414798703699e-09
5.240000000000000213e-01 8.761455353288249961e-09 2.423039699375626131e-09
5.241000000000000103e-01 8.767587702820292571e-09 2.423347964342193142e-09
5.241999999999999993e-01 8.773723173339364147e-09 2.423656209703394286e-09
5.242999999999999883e-01 8.779861765838018560e-09 2.423964435464216634e-09
5.243999999999999773e-01 8.786003481308937063e-09 2.424272641629644364e-09
5.244999999999999662e-01 8.792148320744921681e-09 2.424580828204659170e-09
5.245999999999999552e-01 8.798296285138908441e-09 2.424888995194241094e-09
5.247000000000000552e-01 8.804447375483964063e-09 2.425197142603368521e-09
5.248000000000000442e-01 8.810601592773259493e-09 2.425505270437016117e-09
5.249000000000000332e-01 8.816758938000111263e-09 2.425813378700157305e-09
5.250000000000000222e-01 8.822919412157958323e-09 2.426121467397763439e-09
5.251000000000000112e-01 8.829083016240363704e-09 2.426429536534802568e-09
5.252000000000000002e-01 8.835249751241019477e-09 2.426737586116243151e-09
5.252999999999999892e-01 8.841419618153740132e-09 2.427045616147048271e-09
5.253999999999999782e-01 8.847592617972465895e-09 2.427353626632179773e-09
5.254999999999999671e-01 8.853768751691267683e-09 2.427661617576599085e-09
5.255999999999999561e-01 8.859948020304342148e-09 2.427969588985262673e-09
5.256999999999999451e-01 8.866130424806005052e-09 2.428277540863127417e-09
5.258000000000000451e-01 8.872315966190711127e-09 2.428585473215146061e-09
5.259000000000000341e-01 8.878504645453024291e-09 2.428893386046270108e-09
5.260000000000000231e-01 8.884696463587644119e-09 2.429201279361447754e-09
5.261000000000000121e-01 8.890891421589399228e-09 2.429509153165627604e-09
5.262000000000000011e-01 8.897089520453240656e-09 2.429817007463752479e-09
5.262999999999999901e-01 8.903290761174246827e-09 2.430124842260766021e-09
5.263999999999999790e-01 8.909495144747618590e-09 2.430432657561608155e-09
5.264999999999999680e-01 8.915702672168684177e-09 2.430740453371216320e-09
5.265999999999999570e-01 8.921913344432904170e-09 2.431048229694527132e-09
5.266999999999999460e-01 8.928127162535856611e-09 2.431355986536474722e-09
5.268000000000000460e-01 8.934344127473255199e-09 2.431663723901990327e-09
5.269000000000000350e-01 8.940564240240922822e-09 2.431971441796002704e-09
5.270000000000000240e-01 8.946787501834824641e-09 2.432279140223438540e-09
5.271000000000000130e-01 8.953013913251046587e-09 2.432586819189224522e-09
5.272000000000000020e-01 8.959243475485800322e-09 2.432894478698281962e-09
5.272999999999999909e-01 8.965476189535421585e-09 2.433202118755532584e-09
5.273999999999999799e-01 8.971712056396378464e-09 2.433509739365893564e-09
5.274999999999999689e-01 8.977951077065258161e-09 2.433817340534282903e-09
5.275999999999999579e-01 8.984193252538773610e-09 2.434124922265612815e-09
5.276999999999999469e-01 8.990438583813771747e-09 2.434432484564795924e-09
5.278000000000000469e-01 8.996687071887225241e-09 2.434740027436743202e-09
5.279000000000000359e-01 9.002938717756212638e-09 2.435047550886360657e-09
5.280000000000000249e-01 9.009193522417959725e-09 2.435355054918553470e-09
5.281000000000000139e-01 9.015451486869816363e-09 2.435662539538226823e-09
5.282000000000000028e-01 9.021712612109249875e-09 2.435970004750279278e-09
5.282999999999999918e-01 9.027976899133859932e-09 2.436277450559611881e-09
5.283999999999999808e-01 9.034244348941366974e-09 2.436584876971120300e-09
5.284999999999999698e-01 9.040514962529623788e-09 2.436892283989698550e-09
5.285999999999999588e-01 9.046788740896603932e-09 2.437199671620240644e-09
5.286999999999999478e-01 9.053065685040406693e-09 2.437507039867635633e-09
5.288000000000000478e-01 9.059345795959270326e-09 2.437814388736772570e-09
5.289000000000000368e-01 9.065629074651527385e-09 2.438121718232536367e-09
5.290000000000000258e-01 9.071915522115667586e-09 2.438429028359811528e-09
5.291000000000000147e-01 9.078205139350296453e-09 2.438736319123478832e-09
5.292000000000000037e-01 9.084497927354143585e-09 2.439043590528418643e-09
5.292999999999999927e-01 9.090793887126062659e-09 2.439350842579507606e-09
5.293999999999999817e-01 9.097093019665038046e-09 2.439658075281621949e-09
5.294999999999999707e-01 9.103395325970174886e-09 2.439965288639633768e-09
5.295999999999999597e-01 9.109700807040712323e-09 2.440272482658413914e-09
5.296999999999999487e-01 9.116009463876005304e-09 2.440579657342831586e-09
5.298000000000000487e-01 9.122321297475547745e-09 2.440886812697753916e-09
5.299000000000000377e-01 9.128636308838936129e-09 2.441193948728043898e-09
5.300000000000000266e-01 9.134954498965915836e-09 2.441501065438564941e-09
5.301000000000000156e-01 9.141275868856348048e-09 2.441808162834176316e-09
5.302000000000000046e-01 9.147600419510219678e-09 2.442115240919736470e-09
5.302999999999999936e-01 9.153928151927649991e-09 2.442422299700102193e-09
5.303999999999999826e-01 9.160259067108875710e-09 2.442729339180126140e-09
5.304999999999999716e-01 9.166593166054260942e-09 2.443036359364660139e-09
5.305999999999999606e-01 9.172930449764300491e-09 2.443343360258553537e-09
5.306999999999999496e-01 9.179270919239611583e-09 2.443650341866654853e-09
5.308000000000000496e-01 9.185614575480942139e-09 2.443957304193808056e-09
5.309000000000000385e-01 9.191961419489147612e-09 2.444264247244856289e-09
5.310000000000000275e-01 9.198311452265230695e-09 2.444571171024640627e-09
5.311000000000000165e-01 9.204664674810309885e-09 2.444878075538000488e-09
5.312000000000000055e-01 9.211021088125631065e-09 2.445184960789771986e-09
5.312999999999999945e-01 9.217380693212565850e-09 2.445491826784789578e-09
5.313999999999999835e-01 9.223743491072613241e-09 2.445798673527886478e-09
5.314999999999999725e-01 9.230109482707393005e-09 2.446105501023892182e-09
5.315999999999999615e-01 9.236478669118657262e-09 2.446412309277635770e-09
5.316999999999999504e-01 9.242851051308275588e-09 2.446719098293942186e-09
5.318000000000000504e-01 9.249226630278259836e-09 2.447025868077636789e-09
5.319000000000000394e-01 9.255605407030719465e-09 2.447332618633541213e-09
5.320000000000000284e-01 9.261987382567911174e-09 2.447639349966473374e-09
5.321000000000000174e-01 9.268372557892212429e-09 2.447946062081253252e-09
5.322000000000000064e-01 9.274760934006128081e-09 2.448252754982694624e-09
5.322999999999999954e-01 9.281152511912282098e-09 2.448559428675612097e-09
5.323999999999999844e-01 9.287547292613432448e-09 2.448866083164816964e-09
5.324999999999999734e-01 9.293945277112452906e-09 2.449172718455117628e-09
5.325999999999999623e-01 9.300346466412354559e-09 2.449479334551321662e-09
5.326999999999999513e-01 9.306750861516262644e-09 2.449785931458233745e-09
5.328000000000000513e-01 9.313158463427443020e-09 2.450092509180657315e-09
5.329000000000000403e-01 9.319569273149260806e-09 2.450399067723392913e-09
5.330000000000000293e-01 9.325983291685231669e-09 2.450705607091238189e-09
5.331000000000000183e-01 9.332400520038988737e-09 2.451012127288991202e-09
5.332000000000000073e-01 9.338820959214287557e-09 2.451318628321445879e-09
5.332999999999999963e-01 9.345244610215016028e-09 2.451625110193394490e-09
5.333999999999999853e-01 9.351671474045179508e-09 2.451931572909627237e-09
5.334999999999999742e-01 9.358101551708914049e-09 2.452238016474932671e-09
5.335999999999999632e-01 9.364534844210479781e-09 2.452544440894096029e-09
5.336999999999999522e-01 9.370971352554262563e-09 2.452850846171902553e-09
5.338000000000000522e-01 9.377411077744780607e-09 2.453157232313133760e-09
5.339000000000000412e-01 9.383854020786658001e-09 2.453463599322568685e-09
5.340000000000000302e-01 9.390300182684661108e-09 2.453769947204985538e-09
5.341000000000000192e-01 9.396749564443678715e-09 2.454076275965160046e-09
5.342000000000000082e-01 9.403202167068723687e-09 2.454382585607865454e-09
5.342999999999999972e-01 9.409657991564936272e-09 2.454688876137874182e-09
5.343999999999999861e-01 9.416117038937579143e-09 2.454995147559954097e-09
5.344999999999999751e-01 9.422579310192040704e-09 2.455301399878873484e-09
5.345999999999999641e-01 9.429044806333838398e-09 2.455607633099398142e-09
5.346999999999999531e-01 9.435513528368608783e-09 2.455913847226289737e-09
5.348000000000000531e-01 9.441985477302130693e-09 2.456220042264310762e-09
5.349000000000000421e-01 9.448460654140272296e-09 2.456526218218218746e-09
5.350000000000000311e-01 9.454939059889067196e-09 2.456832375092771217e-09
5.351000000000000201e-01 9.461420695554649914e-09 2.457138512892723225e-09
5.352000000000000091e-01 9.467905562143290628e-09 2.457444631622827748e-09
5.352999999999999980e-01 9.474393660661380286e-09 2.457750731287835285e-09
5.353999999999999870e-01 9.480884992115440527e-09 2.458056811892493439e-09
5.354999999999999760e-01 9.487379557512110454e-09 2.458362873441550226e-09
5.355999999999999650e-01 9.493877357858161515e-09 2.458668915939749942e-09
5.356999999999999540e-01 9.500378394160487583e-09 2.458974939391833572e-09
5.358000000000000540e-01 9.506882667426113225e-09 2.459280943802543341e-09
5.359000000000000430e-01 9.513390178662172196e-09 2.459586929176616101e-09
5.360000000000000320e-01 9.519900928875938871e-09 2.459892895518789114e-09
5.361000000000000210e-01 9.526414919074810049e-09 2.460198842833795508e-09
5.362000000000000099e-01 9.532932150266306605e-09 2.460504771126367997e-09
5.362999999999999989e-01 9.539452623458073491e-09 2.460810680401236813e-09
5.363999999999999879e-01 9.545976339657883046e-09 2.461116570663129706e-09
5.364999999999999769e-01 9.552503299873630030e-09 2.461422441916772361e-09
5.365999999999999659e-01 9.559033505113339899e-09 2.461728294166889218e-09
5.366999999999999549e-01 9.565566956385157224e-09 2.462034127418200997e-09
5.368000000000000549e-01 9.572103654697358921e-09 2.462339941675428833e-09
5.369000000000000439e-01 9.578643601058332752e-09 2.462645736943289308e-09
5.370000000000000329e-01 9.585186796476607098e-09 2.462951513226499007e-09
5.371000000000000218e-01 9.591733241960831108e-09 2.463257270529770790e-09
5.372000000000000108e-01 9.598282938519774702e-09 2.463563008857816280e-09
5.372999999999999998e-01 9.604835887162341799e-09 2.463868728215345856e-09
5.373999999999999888e-01 9.611392088897550473e-09 2.464174428607065348e-09
5.374999999999999778e-01 9.617951544734556107e-09 2.464480110037682241e-09
5.375999999999999668e-01 9.624514255682624929e-09 2.464785772511898230e-09
5.376999999999999558e-01 9.631080222751163784e-09 2.465091416034415423e-09
5.377999999999999448e-01 9.637649446949692018e-09 2.465397040609933033e-09
5.379000000000000448e-01 9.644221929287869593e-09 2.465702646243148619e-09
5.380000000000000338e-01 9.650797670775455737e-09 2.466008232938756431e-09
5.381000000000000227e-01 9.657376672422358568e-09 2.466313800701450718e-09
5.382000000000000117e-01 9.663958935238600356e-09 2.466619349535922009e-09
5.383000000000000007e-01 9.670544460234335718e-09 2.466924879446859590e-09
5.383999999999999897e-01 9.677133248419838387e-09 2.467230390438950681e-09
5.384999999999999787e-01 9.683725300805506173e-09 2.467535882516880431e-09
5.385999999999999677e-01 9.690320618401869235e-09 2.467841355685331512e-09
5.386999999999999567e-01 9.696919202219575189e-09 2.468146809948984937e-09
5.387999999999999456e-01 9.703521053269400695e-09 2.468452245312520068e-09
5.389000000000000457e-01 9.710126172562254760e-09 2.468757661780614196e-09
5.390000000000000346e-01 9.716734561109148961e-09 2.469063059357940894e-09
5.391000000000000236e-01 9.723346219921242113e-09 2.469368438049173731e-09
5.392000000000000126e-01 9.729961150009808839e-09 2.469673797858983796e-09
5.393000000000000016e-01 9.736579352386252798e-09 2.469979138792040110e-09
5.393999999999999906e-01 9.743200828062098421e-09 2.470284460853008799e-09
5.394999999999999796e-01 9.749825578048995868e-09 2.470589764046555161e-09
5.395999999999999686e-01 9.756453603358725995e-09 2.470895048377342014e-09
5.396999999999999575e-01 9.763084905003187116e-09 2.471200313850030107e-09
5.397999999999999465e-01 9.769719483994406589e-09 2.471505560469278121e-09
5.399000000000000465e-01 9.776357341344542461e-09 2.471810788239743083e-09
5.400000000000000355e-01 9.782998478065857008e-09 2.472115997166079538e-09
5.401000000000000245e-01 9.789642895170761397e-09 2.472421187252939550e-09
5.402000000000000135e-01 9.796290593671777637e-09 2.472726358504975183e-09
5.403000000000000025e-01 9.802941574581560087e-09 2.473031510926833538e-09
5.403999999999999915e-01 9.809595838912887181e-09 2.473336644523162541e-09
5.404999999999999805e-01 9.816253387678656470e-09 2.473641759298606813e-09
5.405999999999999694e-01 9.822914221891896196e-09 2.473946855257808491e-09
5.406999999999999584e-01 9.829578342565758682e-09 2.474251932405408472e-09
5.407999999999999474e-01 9.836245750713520324e-09 2.474556990746045998e-09
5.409000000000000474e-01 9.842916447348586561e-09 2.474862030284357003e-09
5.410000000000000364e-01 9.849590433484473674e-09 2.475167051024976180e-09
5.411000000000000254e-01 9.856267710134836910e-09 2.475472052972536982e-09
5.412000000000000144e-01 9.862948278313452283e-09 2.475777036131669137e-09
5.413000000000000034e-01 9.869632139034223194e-09 2.476082000507001550e-09
5.413999999999999924e-01 9.876319293311173813e-09 2.476386946103161467e-09
5.414999999999999813e-01 9.883009742158455695e-09 2.476691872924772829e-09
5.415999999999999703e-01 9.889703486590342817e-09 2.476996780976459163e-09
5.416999999999999593e-01 9.896400527621238199e-09 2.477301670262840684e-09
5.417999999999999483e-01 9.903100866265663971e-09 2.477606540788536370e-09
5.419000000000000483e-01 9.909804503538284541e-09 2.477911392558162715e-09
5.420000000000000373e-01 9.916511440453850343e-09 2.478216225576334561e-09
5.421000000000000263e-01 9.923221678027278901e-09 2.478521039847664680e-09
5.422000000000000153e-01 9.929935217273588656e-09 2.478825835376763777e-09
5.423000000000000043e-01 9.936652059207928742e-09 2.479130612168240902e-09
5.423999999999999932e-01 9.943372204845578989e-09 2.479435370226702210e-09
5.424999999999999822e-01 9.950095655201933378e-09 2.479740109556753857e-09
5.425999999999999712e-01 9.956822411292519892e-09 2.480044830162997034e-09
5.426999999999999602e-01 9.963552474132985628e-09 2.480349532050033348e-09
5.427999999999999492e-01 9.970285844739105071e-09 2.480654215222461923e-09
5.429000000000000492e-01 9.977022524126783399e-09 2.480958879684880228e-09
5.430000000000000382e-01 9.983762513312028359e-09 2.481263525441881184e-09
5.431000000000000272e-01 9.990505813310998247e-09 2.481568152498059779e-09
5.432000000000000162e-01 9.997252425139963855e-09 2.481872760858006039e-09
5.433000000000000052e-01 1.000400234981532171e-08 2.482177350526309161e-09
5.433999999999999941e-01 1.001075558835359736e-08 2.482481921507556276e-09
5.434999999999999831e-01 1.001751214177143716e-08 2.482786473806332445e-09
5.435999999999999721e-01 1.002427201108560820e-08 2.483091007427220663e-09
5.436999999999999611e-01 1.003103519731301323e-08 2.483395522374802270e-09
5.437999999999999501e-01 1.003780170147067082e-08 2.483700018653656538e-09
5.439000000000000501e-01 1.004457152457573519e-08 2.484004496268360256e-09
5.440000000000000391e-01 1.005134466764545983e-08 2.484308955223488561e-09
5.441000000000000281e-01 1.005812113169725041e-08 2.484613395523615762e-09
5.442000000000000171e-01 1.006490091774862677e-08 2.484917817173311618e-09
5.443000000000000060e-01 1.007168402681723117e-08 2.485222220177146715e-09
5.443999999999999950e-01 1.007847045992083656e-08 2.485526604539687918e-09
5.444999999999999840e-01 1.008526021807733336e-08 2.485830970265501263e-09
5.445999999999999730e-01 1.009205330230474266e-08 2.486135317359149480e-09
5.446999999999999620e-01 1.009884971362120965e-08 2.486439645825194881e-09
5.447999999999999510e-01 1.010564945304499698e-08 2.486743955668196474e-09
5.449000000000000510e-01 1.011245252159450956e-08 2.487048246892712024e-09
5.450000000000000400e-01 1.011925892028824660e-08 2.487352519503297641e-09
5.451000000000000290e-01 1.012606865014486284e-08 2.487656773504506127e-09
5.452000000000000179e-01 1.013288171218311558e-08 2.487961008900889045e-09
5.453000000000000069e-01 1.013969810742190437e-08 2.488265225696997541e-09
5.453999999999999959e-01 1.014651783688024461e-08 2.488569423897379454e-09
5.454999999999999849e-01 1.015334090157727077e-08 2.488873603506579729e-09
5.455999999999999739e-01 1.016016730253225137e-08 2.489177764529142482e-09
5.456999999999999629e-01 1.016699704076457565e-08 2.489481906969611003e-09
5.457999999999999519e-01 1.017383011729375696e-08 2.489786030832523618e-09
5.459000000000000519e-01 1.018066653313944429e-08 2.490090136122419894e-09
5.460000000000000409e-01 1.018750628932138095e-08 2.490394222843835263e-09
5.461000000000000298e-01 1.019434938685946739e-08 2.490698291001304328e-09
5.462000000000000188e-01 1.020119582677371160e-08 2.491002340599359626e-09
5.463000000000000078e-01 1.020804561008425063e-08 2.491306371642530385e-09
5.463999999999999968e-01 1.021489873781134889e-08 2.491610384135347072e-09
5.464999999999999858e-01 1.022175521097538991e-08 2.491914378082334779e-09
5.465999999999999748e-01 1.022861503059688626e-08 2.492218353488018598e-09
5.466999999999999638e-01 1.023547819769646799e-08 2.492522310356921138e-09
5.467999999999999527e-01 1.024234471329489913e-08 2.492826248693563356e-09
5.469000000000000528e-01 1.024921457841306945e-08 2.493130168502463725e-09
5.470000000000000417e-01 1.025608779407197128e-08 2.493434069788139478e-09
5.471000000000000307e-01 1.026296436129274586e-08 2.493737952555104955e-09
5.472000000000000197e-01 1.026984428109665022e-08 2.494041816807874079e-09
5.473000000000000087e-01 1.027672755450506548e-08 2.494345662550957053e-09
5.473999999999999977e-01 1.028361418253949848e-08 2.494649489788863665e-09
5.474999999999999867e-01 1.029050416622158015e-08 2.494953298526101636e-09
5.475999999999999757e-01 1.029739750657306383e-08 2.495257088767175379e-09
5.476999999999999647e-01 1.030429420461583024e-08 2.495560860516588891e-09
5.477999999999999536e-01 1.031119426137188090e-08 2.495864613778843276e-09
5.479000000000000536e-01 1.031809767786335461e-08 2.496168348558438810e-09
5.480000000000000426e-01 1.032500445511248779e-08 2.496472064859872461e-09
5.481000000000000316e-01 1.033191459414166574e-08 2.496775762687640368e-09
5.482000000000000206e-01 1.033882809597338629e-08 2.497079442046236191e-09
5.483000000000000096e-01 1.034574496163028123e-08 2.497383102940151520e-09
5.483999999999999986e-01 1.035266519213509488e-08 2.497686745373877532e-09
5.484999999999999876e-01 1.035958878851070389e-08 2.497990369351901269e-09
5.485999999999999766e-01 1.036651575178010734e-08 2.498293974878709771e-09
5.486999999999999655e-01 1.037344608296643005e-08 2.498597561958785945e-09
5.487999999999999545e-01 1.038037978309291593e-08 2.498901130596613935e-09
5.489000000000000545e-01 1.038731685318294787e-08 2.499204680796673340e-09
5.490000000000000435e-01 1.039425729426000473e-08 2.499508212563442100e-09
5.491000000000000325e-01 1.040120110734771423e-08 2.499811725901398158e-09
5.492000000000000215e-01 1.040814829346982489e-08 2.500115220815016149e-09
5.493000000000000105e-01 1.041509885365019935e-08 2.500418697308767396e-09
5.493999999999999995e-01 1.042205278891283758e-08 2.500722155387124878e-09
5.494999999999999885e-01 1.042901010028185371e-08 2.501025595054557026e-09
5.495999999999999774e-01 1.043597078878148758e-08 2.501329016315530201e-09
5.496999999999999664e-01 1.044293485543611139e-08 2.501632419174510352e-09
5.497999999999999554e-01 1.044990230127021150e-08 2.501935803635961357e-09
5.499000000000000554e-01 1.045687312730841155e-08 2.502239169704344204e-09
5.500000000000000444e-01 1.046384733457543448e-08 2.502542517384117807e-09
5.501000000000000334e-01 1.047082492409615376e-08 2.502845846679740672e-09
5.502000000000000224e-01 1.047780589689555204e-08 2.503149157595668820e-09
5.503000000000000114e-01 1.048479025399874433e-08 2.503452450136355378e-09
5.504000000000000004e-01 1.049177799643096807e-08 2.503755724306253058e-09
5.504999999999999893e-01 1.049876912521757979e-08 2.504058980109811680e-09
5.505999999999999783e-01 1.050576364138406507e-08 2.504362217551479821e-09
5.506999999999999673e-01 1.051276154595603194e-08 2.504665436635703576e-09
5.507999999999999563e-01 1.051976283995921411e-08 2.504968637366927800e-09
5.508999999999999453e-01 1.052676752441946776e-08 2.505271819749594453e-09
5.510000000000000453e-01 1.053377560036278305e-08 2.505574983788145082e-09
5.511000000000000343e-01 1.054078706881524940e-08 2.505878129487017924e-09
5.512000000000000233e-01 1.054780193080310514e-08 2.506181256850650389e-09
5.513000000000000123e-01 1.055482018735269776e-08 2.506484365883476993e-09
5.514000000000000012e-01 1.056184183949051209e-08 2.506787456589931424e-09
5.514999999999999902e-01 1.056886688824314544e-08 2.507090528974444475e-09
5.515999999999999792e-01 1.057589533463732747e-08 2.507393583041446112e-09
5.516999999999999682e-01 1.058292717969990531e-08 2.507696618795364231e-09
5.517999999999999572e-01 1.058996242445785347e-08 2.507999636240624251e-09
5.518999999999999462e-01 1.059700106993827218e-08 2.508302635381649518e-09
5.520000000000000462e-01 1.060404311716838743e-08 2.508605616222863382e-09
5.521000000000000352e-01 1.061108856717553601e-08 2.508908578768683814e-09
5.522000000000000242e-01 1.061813742098719207e-08 2.509211523023531266e-09
5.523000000000000131e-01 1.062518967963095214e-08 2.509514448991819990e-09
5.524000000000000021e-01 1.063224534413453355e-08 2.509817356677966301e-09
5.524999999999999911e-01 1.063930441552577934e-08 2.510120246086382381e-09
5.525999999999999801e-01 1.064636689483265664e-08 2.510423117221478344e-09
5.526999999999999691e-01 1.065343278308325500e-08 2.510725970087663476e-09
5.527999999999999581e-01 1.066050208130579466e-08 2.511028804689345822e-09
5.528999999999999471e-01 1.066757479052860836e-08 2.511331621030928465e-09
5.530000000000000471e-01 1.067465091178016781e-08 2.511634419116816554e-09
5.531000000000000361e-01 1.068173044608904728e-08 2.511937198951411520e-09
5.532000000000000250e-01 1.068881339448396332e-08 2.512239960539111065e-09
5.533000000000000140e-01 1.069589975799375161e-08 2.512542703884315380e-09
5.534000000000000030e-01 1.070298953764737187e-08 2.512845428991419272e-09
5.534999999999999920e-01 1.071008273447390628e-08 2.513148135864816314e-09
5.535999999999999810e-01 1.071717934950255943e-08 2.513450824508899660e-09
5.536999999999999700e-01 1.072427938376266659e-08 2.513753494928059158e-09
5.537999999999999590e-01 1.073138283828368052e-08 2.514056147126683416e-09
5.538999999999999480e-01 1.073848971409517967e-08 2.514358781109158971e-09
5.540000000000000480e-01 1.074560001222687488e-08 2.514661396879871122e-09
5.541000000000000369e-01 1.075271373370857789e-08 2.514963994443202686e-09
5.542000000000000259e-01 1.075983087957024601e-08 2.515266573803533583e-09
5.543000000000000149e-01 1.076695145084195568e-08 2.515569134965244976e-09
5.544000000000000039e-01 1.077407544855390246e-08 2.515871677932712650e-09
5.544999999999999929e-01 1.078120287373641259e-08 2.516174202710313631e-09
5.545999999999999819e-01 1.078833372741992976e-08 2.516476709302420397e-09
5.546999999999999709e-01 1.079546801063502343e-08 2.516779197713405837e-09
5.547999999999999599e-01 1.080260572441239206e-08 2.517081667947639120e-09
5.548999999999999488e-01 1.080974686978284662e-08 2.517384120009489413e-09
5.550000000000000488e-01 1.081689144777734368e-08 2.517686553903322989e-09
5.551000000000000378e-01 1.082403945942692912e-08 2.517988969633504053e-09
5.552000000000000268e-01 1.083119090576280270e-08 2.518291367204394743e-09
5.553000000000000158e-01 1.083834578781627665e-08 2.518593746620356781e-09
5.554000000000000048e-01 1.084550410661878730e-08 2.518896107885748583e-09
5.554999999999999938e-01 1.085266586320189671e-08 2.519198451004928562e-09
5.555999999999999828e-01 1.085983105859729099e-08 2.519500775982250998e-09
5.556999999999999718e-01 1.086699969383677705e-08 2.519803082822069756e-09
5.557999999999999607e-01 1.087417176995228917e-08 2.520105371528737046e-09
5.558999999999999497e-01 1.088134728797588241e-08 2.520407642106602184e-09
5.560000000000000497e-01 1.088852624893974582e-08 2.520709894560013246e-09
5.561000000000000387e-01 1.089570865387616606e-08 2.521012128893316651e-09
5.562000000000000277e-01 1.090289450381758035e-08 2.521314345110856752e-09
5.563000000000000167e-01 1.091008379979653838e-08 2.521616543216976661e-09
5.564000000000000057e-01 1.091727654284571891e-08 2.521918723216016595e-09
5.564999999999999947e-01 1.092447273399791980e-08 2.522220885112315943e-09
5.565999999999999837e-01 1.093167237428605967e-08 2.522523028910211200e-09
5.566999999999999726e-01 1.093887546474319116e-08 2.522825154614038860e-09
5.567999999999999616e-01 1.094608200640248105e-08 2.523127262228131281e-09
5.568999999999999506e-01 1.095329200029722186e-08 2.523429351756820408e-09
5.570000000000000506e-01 1.096050544746084506e-08 2.523731423204436531e-09
5.571000000000000396e-01 1.096772234892687147e-08 2.524033476575307461e-09
5.572000000000000286e-01 1.097494270572897411e-08 2.524335511873759351e-09
5.573000000000000176e-01 1.098216651890094512e-08 2.524637529104117528e-09
5.574000000000000066e-01 1.098939378947669407e-08 2.524939528270703185e-09
5.574999999999999956e-01 1.099662451849025961e-08 2.525241509377838340e-09
5.575999999999999845e-01 1.100385870697580114e-08 2.525543472429841289e-09
5.576999999999999735e-01 1.101109635596760047e-08 2.525845417431029501e-09
5.577999999999999625e-01 1.101833746650006681e-08 2.526147344385719206e-09
5.578999999999999515e-01 1.102558203960773015e-08 2.526449253298222495e-09
5.580000000000000515e-01 1.103283007632525280e-08 2.526751144172851874e-09
5.581000000000000405e-01 1.104008157768740132e-08 2.527053017013917783e-09
5.582000000000000295e-01 1.104733654472907792e-08 2.527354871825727349e-09
5.583000000000000185e-01 1.105459497848531384e-08 2.527656708612587704e-09
5.584000000000000075e-01 1.106185687999125779e-08 2.527958527378803907e-09
5.584999999999999964e-01 1.106912225028217925e-08 2.528260328128677713e-09
5.585999999999999854e-01 1.107639109039347838e-08 2.528562110866510873e-09
5.586999999999999744e-01 1.108366340136067283e-08 2.528863875596602245e-09
5.587999999999999634e-01 1.109093918421940760e-08 2.529165622323249034e-09
5.588999999999999524e-01 1.109821844000544847e-08 2.529467351050747200e-09
5.590000000000000524e-01 1.110550116975469525e-08 2.529769061783391467e-09
5.591000000000000414e-01 1.111278737450314531e-08 2.530070754525471592e-09
5.592000000000000304e-01 1.112007705528694662e-08 2.530372429281279402e-09
5.593000000000000194e-01 1.112737021314235628e-08 2.530674086055103001e-09
5.594000000000000083e-01 1.113466684910576379e-08 2.530975724851228840e-09
5.594999999999999973e-01 1.114196696421367442e-08 2.531277345673942955e-09
5.595999999999999863e-01 1.114927055950272416e-08 2.531578948527526833e-09
5.596999999999999753e-01 1.115657763600966313e-08 2.531880533416262373e-09
5.597999999999999643e-01 1.116388819477137713e-08 2.532182100344429409e-09
5.598999999999999533e-01 1.117120223682486112e-08 2.532483649316305292e-09
5.600000000000000533e-01 1.117851976320725567e-08 2.532785180336166544e-09
5.601000000000000423e-01 1.118584077495579066e-08 2.533086693408286382e-09
5.602000000000000313e-01 1.119316527310784820e-08 2.533388188536937607e-09
