# These are calculated in BinaryResidenceTime_AGN_Disk-ChangeGas.ipynb
# asusming m1=m2=1 Msun
# GW_frequency roughly in the LISA range, from 10^-4 to 1 Hz
# the gw_fdot assumes pure GW-driven inspiral (Peters 1964)
# the drag_fdot assumes no-feedback and the drag is calculated using a
# temperature of 1e5 for the RSG envelope as representative
#
#
# GW_frequency	gw_fdot	drag_fdot
1.243999999999999967e-01 2.207826792471776335e-10 1.711249224874459027e-09
1.244999999999999996e-01 2.214341298488850857e-10 1.712166170233355501e-09
1.246000000000000024e-01 2.220869772886070239e-10 1.713082870124318016e-09
1.247000000000000053e-01 2.227412234367743303e-10 1.713999324809984069e-09
1.247999999999999943e-01 2.233968701648188275e-10 1.714915534552500636e-09
1.248999999999999971e-01 2.240539193451733819e-10 1.715831499613523559e-09
1.250000000000000000e-01 2.247123728512711020e-10 1.716747220254221258e-09
1.250999999999999890e-01 2.253722325575453128e-10 1.717662696735274122e-09
1.252000000000000057e-01 2.260335003394295816e-10 1.718577929316875327e-09
1.252999999999999947e-01 2.266961780733566583e-10 1.719492918258734978e-09
1.254000000000000115e-01 2.273602676367594831e-10 1.720407663820079276e-09
1.255000000000000004e-01 2.280257709080692484e-10 1.721322166259650732e-09
1.255999999999999894e-01 2.286926897667167168e-10 1.722236425835711469e-09
1.257000000000000062e-01 2.293610260931313421e-10 1.723150442806045708e-09
1.257999999999999952e-01 2.300307817687402615e-10 1.724064217427956663e-09
1.259000000000000119e-01 2.307019586759696134e-10 1.724977749958271715e-09
1.260000000000000009e-01 2.313745586982424961e-10 1.725891040653341993e-09
1.260999999999999899e-01 2.320485837199800784e-10 1.726804089769043619e-09
1.262000000000000066e-01 2.327240356266011869e-10 1.727716897560780807e-09
1.262999999999999956e-01 2.334009163045206767e-10 1.728629464283483385e-09
1.264000000000000123e-01 2.340792276411513447e-10 1.729541790191612168e-09
1.265000000000000013e-01 2.347589715249014998e-10 1.730453875539157099e-09
1.265999999999999903e-01 2.354401498451762552e-10 1.731365720579639937e-09
1.267000000000000071e-01 2.361227644923770113e-10 1.732277325566115912e-09
1.267999999999999960e-01 2.368068173578999567e-10 1.733188690751173721e-09
1.269000000000000128e-01 2.374923103341378259e-10 1.734099816386936981e-09
1.270000000000000018e-01 2.381792453144776243e-10 1.735010702725066710e-09
1.270999999999999908e-01 2.388676241933019728e-10 1.735921350016761114e-09
1.272000000000000075e-01 2.395574488659880217e-10 1.736831758512756422e-09
1.272999999999999965e-01 2.402487212289069858e-10 1.737741928463331018e-09
1.274000000000000132e-01 2.409414431794248677e-10 1.738651860118303166e-09
1.275000000000000022e-01 2.416356166159009074e-10 1.739561553727033079e-09
1.275999999999999912e-01 2.423312434376883573e-10 1.740471009538426435e-09
1.277000000000000079e-01 2.430283255451342241e-10 1.741380227800932100e-09
1.277999999999999969e-01 2.437268648395777175e-10 1.742289208762546473e-09
1.279000000000000137e-01 2.444268632233518530e-10 1.743197952670812452e-09
1.280000000000000027e-01 2.451283225997813840e-10 1.744106459772821500e-09
1.280999999999999917e-01 2.458312448731840943e-10 1.745014730315214474e-09
1.282000000000000084e-01 2.465356319488699190e-10 1.745922764544183692e-09
1.282999999999999974e-01 2.472414857331398075e-10 1.746830562705472521e-09
1.283999999999999864e-01 2.479488081332870153e-10 1.747738125044378888e-09
1.285000000000000031e-01 2.486576010575961745e-10 1.748645451805753839e-09
1.285999999999999921e-01 2.493678664153422585e-10 1.749552543234002982e-09
1.287000000000000088e-01 2.500796061167918758e-10 1.750459399573091245e-09
1.287999999999999978e-01 2.507928220732014594e-10 1.751366021066538738e-09
1.288999999999999868e-01 2.515075161968181464e-10 1.752272407957425720e-09
1.290000000000000036e-01 2.522236904008794160e-10 1.753178560488392595e-09
1.290999999999999925e-01 2.529413465996115382e-10 1.754084478901640535e-09
1.292000000000000093e-01 2.536604867082314352e-10 1.754990163438932719e-09
1.292999999999999983e-01 2.543811126429443552e-10 1.755895614341596197e-09
1.293999999999999873e-01 2.551032263209451125e-10 1.756800831850522712e-09
1.295000000000000040e-01 2.558268296604173128e-10 1.757705816206169326e-09
1.295999999999999930e-01 2.565519245805324738e-10 1.758610567648560278e-09
1.297000000000000097e-01 2.572785130014511626e-10 1.759515086417287192e-09
1.297999999999999987e-01 2.580065968443211864e-10 1.760419372751510938e-09
1.298999999999999877e-01 2.587361780312785750e-10 1.761323426889963077e-09
1.300000000000000044e-01 2.594672584854468565e-10 1.762227249070945659e-09
1.300999999999999934e-01 2.601998401309363854e-10 1.763130839532333081e-09
1.302000000000000102e-01 2.609339248928449117e-10 1.764034198511573948e-09
1.302999999999999992e-01 2.616695146972565462e-10 1.764937326245690454e-09
1.303999999999999881e-01 2.624066114712421747e-10 1.765840222971280656e-09
1.305000000000000049e-01 2.631452171428589924e-10 1.766742888924520129e-09
1.305999999999999939e-01 2.638853336411495734e-10 1.767645324341160930e-09
1.307000000000000106e-01 2.646269628961429566e-10 1.768547529456534910e-09
1.307999999999999996e-01 2.653701068388528873e-10 1.769449504505552885e-09
1.308999999999999886e-01 2.661147674012788519e-10 1.770351249722708149e-09
1.310000000000000053e-01 2.668609465164055088e-10 1.771252765342074620e-09
1.310999999999999943e-01 2.676086461182013445e-10 1.772154051597310346e-09
1.312000000000000111e-01 2.683578681416203276e-10 1.773055108721656893e-09
1.313000000000000000e-01 2.691086145225996343e-10 1.773955936947941614e-09
1.313999999999999890e-01 2.698608871980611993e-10 1.774856536508577241e-09
1.315000000000000058e-01 2.706146881059104753e-10 1.775756907635565394e-09
1.315999999999999948e-01 2.713700191850359154e-10 1.776657050560493897e-09
1.317000000000000115e-01 2.721268823753100076e-10 1.777556965514542567e-09
1.318000000000000005e-01 2.728852796175872585e-10 1.778456652728479699e-09
1.318999999999999895e-01 2.736452128537055888e-10 1.779356112432665789e-09
1.320000000000000062e-01 2.744066840264852481e-10 1.780255344857054771e-09
1.320999999999999952e-01 2.751696950797282975e-10 1.781154350231191953e-09
1.322000000000000119e-01 2.759342479582194889e-10 1.782053128784219188e-09
1.323000000000000009e-01 2.767003446077244034e-10 1.782951680744873420e-09
1.323999999999999899e-01 2.774679869749907957e-10 1.783850006341487519e-09
1.325000000000000067e-01 2.782371770077476636e-10 1.784748105801993790e-09
1.325999999999999956e-01 2.790079166547042139e-10 1.785645979353920048e-09
1.327000000000000124e-01 2.797802078655514133e-10 1.786543627224398096e-09
1.328000000000000014e-01 2.805540525909597140e-10 1.787441049640155657e-09
1.328999999999999904e-01 2.813294527825805006e-10 1.788338246827526304e-09
1.330000000000000071e-01 2.821064103930451603e-10 1.789235219012444083e-09
1.330999999999999961e-01 2.828849273759642034e-10 1.790131966420446404e-09
1.332000000000000128e-01 2.836650056859285046e-10 1.791028489276677561e-09
1.333000000000000018e-01 2.844466472785071827e-10 1.791924787805884595e-09
1.333999999999999908e-01 2.852298541102491005e-10 1.792820862232423082e-09
1.335000000000000075e-01 2.860146281386820374e-10 1.793716712780255897e-09
1.335999999999999965e-01 2.868009713223114484e-10 1.794612339672954242e-09
1.337000000000000133e-01 2.875888856206220153e-10 1.795507743133699511e-09
1.338000000000000023e-01 2.883783729940755270e-10 1.796402923385282463e-09
1.338999999999999913e-01 2.891694354041122238e-10 1.797297880650106115e-09
1.340000000000000080e-01 2.899620748131499698e-10 1.798192615150186570e-09
1.340999999999999970e-01 2.907562931845832713e-10 1.799087127107151985e-09
1.342000000000000137e-01 2.915520924827843101e-10 1.799981416742246703e-09
1.343000000000000027e-01 2.923494746731015480e-10 1.800875484276328362e-09
1.343999999999999917e-01 2.931484417218605538e-10 1.801769329929872648e-09
1.345000000000000084e-01 2.939489955963631247e-10 1.802662953922972057e-09
1.345999999999999974e-01 2.947511382648865622e-10 1.803556356475336511e-09
1.346999999999999864e-01 2.955548716966847063e-10 1.804449537806296260e-09
1.348000000000000032e-01 2.963601978619870564e-10 1.805342498134800842e-09
1.348999999999999921e-01 2.971671187319974792e-10 1.806235237679420946e-09
1.350000000000000089e-01 2.979756362788963796e-10 1.807127756658350688e-09
1.350999999999999979e-01 2.987857524758376507e-10 1.808020055289404300e-09
1.351999999999999869e-01 2.995974692969507418e-10 1.808912133790022130e-09
1.353000000000000036e-01 3.004107887173395726e-10 1.809803992377268572e-09
1.353999999999999926e-01 3.012257127130812927e-10 1.810695631267834134e-09
1.355000000000000093e-01 3.020422432612280388e-10 1.811587050678034817e-09
1.355999999999999983e-01 3.028603823398048157e-10 1.812478250823815426e-09
1.356999999999999873e-01 3.036801319278104781e-10 1.813369231920748535e-09
1.358000000000000040e-01 3.045014940052172656e-10 1.814259994184036760e-09
1.358999999999999930e-01 3.053244705529697167e-10 1.815150537828511729e-09
1.360000000000000098e-01 3.061490635529859101e-10 1.816040863068638212e-09
1.360999999999999988e-01 3.069752749881553961e-10 1.816930970118510818e-09
1.361999999999999877e-01 3.078031068423409551e-10 1.817820859191858542e-09
1.363000000000000045e-01 3.086325611003772008e-10 1.818710530502044351e-09
1.363999999999999935e-01 3.094636397480695989e-10 1.819599984262065391e-09
1.365000000000000102e-01 3.102963447721965343e-10 1.820489220684554850e-09
1.365999999999999992e-01 3.111306781605064165e-10 1.821378239981781749e-09
1.366999999999999882e-01 3.119666419017194887e-10 1.822267042365653836e-09
1.368000000000000049e-01 3.128042379855268455e-10 1.823155628047716351e-09
1.368999999999999939e-01 3.136434684025894511e-10 1.824043997239154087e-09
1.370000000000000107e-01 3.144843351445395862e-10 1.824932150150791600e-09
1.370999999999999996e-01 3.153268402039785221e-10 1.825820086993094658e-09
1.371999999999999886e-01 3.161709855744783817e-10 1.826707807976170858e-09
1.373000000000000054e-01 3.170167732505806916e-10 1.827595313309770457e-09
1.373999999999999944e-01 3.178642052277958656e-10 1.828482603203287196e-09
1.375000000000000111e-01 3.187132835026042384e-10 1.829369677865759954e-09
1.376000000000000001e-01 3.195640100724542047e-10 1.830256537505871305e-09
1.376999999999999891e-01 3.204163869357637179e-10 1.831143182331952063e-09
1.378000000000000058e-01 3.212704160919188432e-10 1.832029612551978593e-09
1.378999999999999948e-01 3.221260995412734988e-10 1.832915828373575713e-09
1.380000000000000115e-01 3.229834392851503863e-10 1.833801830004017099e-09
1.381000000000000005e-01 3.238424373258390265e-10 1.834687617650225290e-09
1.381999999999999895e-01 3.247030956665972586e-10 1.835573191518773961e-09
1.383000000000000063e-01 3.255654163116500508e-10 1.836458551815887924e-09
1.383999999999999952e-01 3.264294012661888285e-10 1.837343698747443749e-09
1.385000000000000120e-01 3.272950525363728186e-10 1.838228632518971623e-09
1.386000000000000010e-01 3.281623721293267743e-10 1.839113353335654317e-09
1.386999999999999900e-01 3.290313620531426300e-10 1.839997861402331116e-09
1.388000000000000067e-01 3.299020243168784152e-10 1.840882156923494715e-09
1.388999999999999957e-01 3.307743609305572723e-10 1.841766240103295358e-09
1.390000000000000124e-01 3.316483739051690596e-10 1.842650111145540422e-09
1.391000000000000014e-01 3.325240652526680760e-10 1.843533770253693796e-09
1.391999999999999904e-01 3.334014369859744574e-10 1.844417217630879813e-09
1.393000000000000071e-01 3.342804911189733492e-10 1.845300453479882007e-09
1.393999999999999961e-01 3.351612296665140275e-10 1.846183478003143113e-09
1.395000000000000129e-01 3.360436546444111397e-10 1.847066291402768171e-09
1.396000000000000019e-01 3.369277680694425337e-10 1.847948893880523695e-09
1.396999999999999909e-01 3.378135719593510150e-10 1.848831285637840160e-09
1.398000000000000076e-01 3.387010683328430546e-10 1.849713466875810135e-09
1.398999999999999966e-01 3.395902592095881685e-10 1.850595437795191181e-09
1.400000000000000133e-01 3.404811466102199517e-10 1.851477198596405440e-09
1.401000000000000023e-01 3.413737325563343722e-10 1.852358749479542525e-09
1.401999999999999913e-01 3.422680190704908565e-10 1.853240090644357454e-09
1.403000000000000080e-01 3.431640081762115661e-10 1.854121222290273960e-09
1.403999999999999970e-01 3.440617018979804150e-10 1.855002144616382424e-09
1.405000000000000138e-01 3.449611022612443621e-10 1.855882857821445454e-09
1.406000000000000028e-01 3.458622112924114987e-10 1.856763362103891477e-09
1.406999999999999917e-01 3.467650310188524439e-10 1.857643657661823014e-09
1.408000000000000085e-01 3.476695634688991559e-10 1.858523744693013364e-09
1.408999999999999975e-01 3.485758106718442082e-10 1.859403623394906611e-09
1.409999999999999865e-01 3.494837746579421334e-10 1.860283293964621550e-09
1.411000000000000032e-01 3.503934574584081312e-10 1.861162756598950445e-09
1.411999999999999922e-01 3.513048611054173442e-10 1.862042011494359858e-09
1.413000000000000089e-01 3.522179876321063058e-10 1.862921058846991891e-09
1.413999999999999979e-01 3.531328390725706654e-10 1.863799898852663768e-09
1.414999999999999869e-01 3.540494174618666873e-10 1.864678531706871564e-09
1.416000000000000036e-01 3.549677248360106310e-10 1.865556957604788542e-09
1.416999999999999926e-01 3.558877632319769926e-10 1.866435176741264542e-09
1.418000000000000094e-01 3.568095346877011423e-10 1.867313189310831350e-09
1.418999999999999984e-01 3.577330412420759632e-10 1.868190995507697739e-09
1.419999999999999873e-01 3.586582849349539716e-10 1.869068595525756086e-09
1.421000000000000041e-01 3.595852678071466444e-10 1.869945989558578234e-09
1.421999999999999931e-01 3.605139919004225583e-10 1.870823177799418803e-09
1.423000000000000098e-01 3.614444592575097160e-10 1.871700160441215604e-09
1.423999999999999988e-01 3.623766719220930132e-10 1.872576937676588808e-09
1.424999999999999878e-01 3.633106319388155826e-10 1.873453509697845502e-09
1.426000000000000045e-01 3.642463413532782253e-10 1.874329876696975958e-09
1.426999999999999935e-01 3.651838022120381181e-10 1.875206038865656537e-09
1.428000000000000103e-01 3.661230165626105199e-10 1.876081996395250924e-09
1.428999999999999992e-01 3.670639864534661865e-10 1.876957749476809716e-09
1.429999999999999882e-01 3.680067139340336974e-10 1.877833298301070837e-09
1.431000000000000050e-01 3.689512010546975424e-10 1.878708643058462429e-09
1.431999999999999940e-01 3.698974498667976568e-10 1.879583783939102446e-09
1.433000000000000107e-01 3.708454624226310754e-10 1.880458721132796989e-09
1.433999999999999997e-01 3.717952407754492445e-10 1.881333454829044867e-09
1.434999999999999887e-01 3.727467869794598828e-10 1.882207985217035107e-09
1.436000000000000054e-01 3.737001030898259991e-10 1.883082312485651919e-09
1.436999999999999944e-01 3.746551911626648587e-10 1.883956436823469323e-09
1.438000000000000111e-01 3.756120532550493788e-10 1.884830358418757348e-09
1.439000000000000001e-01 3.765706914250061643e-10 1.885704077459479140e-09
1.439999999999999891e-01 3.775311077315168515e-10 1.886577594133295511e-09
1.441000000000000059e-01 3.784933042345172299e-10 1.887450908627559559e-09
1.441999999999999948e-01 3.794572829948960527e-10 1.888324021129324119e-09
1.443000000000000116e-01 3.804230460744971046e-10 1.889196931825338035e-09
1.444000000000000006e-01 3.813905955361163587e-10 1.890069640902049472e-09
1.444999999999999896e-01 3.823599334435036826e-10 1.890942148545602605e-09
1.446000000000000063e-01 3.833310618613622693e-10 1.891814454941844652e-09
1.446999999999999953e-01 3.843039828553471383e-10 1.892686560276319668e-09
1.448000000000000120e-01 3.852786984920669450e-10 1.893558464734275167e-09
1.449000000000000010e-01 3.862552108390817059e-10 1.894430168500657979e-09
1.449999999999999900e-01 3.872335219649042461e-10 1.895301671760119218e-09
1.451000000000000068e-01 3.882136339389992688e-10 1.896172974697011802e-09
1.451999999999999957e-01 3.891955488317827866e-10 1.897044077495391687e-09
1.453000000000000125e-01 3.901792687146228453e-10 1.897914980339019943e-09
1.454000000000000015e-01 3.911647956598379730e-10 1.898785683411362333e-09
1.454999999999999905e-01 3.921521317406984207e-10 1.899656186895590974e-09
1.456000000000000072e-01 3.931412790314252318e-10 1.900526490974582677e-09
1.456999999999999962e-01 3.941322396071895184e-10 1.901396595830922261e-09
1.458000000000000129e-01 3.951250155441134435e-10 1.902266501646902960e-09
1.459000000000000019e-01 3.961196089192686182e-10 1.903136208604523536e-09
1.459999999999999909e-01 3.971160218106773429e-10 1.904005716885495302e-09
1.461000000000000076e-01 3.981142562973113144e-10 1.904875026671236339e-09
1.461999999999999966e-01 3.991143144590915225e-10 1.905744138142877279e-09
1.463000000000000134e-01 4.001161983768888190e-10 1.906613051481257175e-09
1.464000000000000024e-01 4.011199101325223667e-10 1.907481766866928463e-09
1.464999999999999913e-01 4.021254518087608797e-10 1.908350284480156131e-09
1.466000000000000081e-01 4.031328254893217970e-10 1.909218604500916482e-09
1.466999999999999971e-01 4.041420332588700408e-10 1.910086727108901271e-09
1.468000000000000138e-01 4.051530772030200854e-10 1.910954652483514391e-09
1.469000000000000028e-01 4.061659594083330613e-10 1.911822380803876841e-09
1.469999999999999918e-01 4.071806819623189787e-10 1.912689912248823414e-09
1.471000000000000085e-01 4.081972469534350213e-10 1.913557246996905596e-09
1.471999999999999975e-01 4.092156564710854428e-10 1.914424385226392390e-09
1.472999999999999865e-01 4.102359126056220842e-10 1.915291327115268660e-09
1.474000000000000032e-01 4.112580174483436495e-10 1.916158072841240100e-09
1.474999999999999922e-01 4.122819730914951376e-10 1.917024622581727852e-09
1.476000000000000090e-01 4.133077816282688241e-10 1.917890976513873886e-09
1.476999999999999980e-01 4.143354451528023489e-10 1.918757134814540995e-09
1.477999999999999869e-01 4.153649657601800598e-10 1.919623097660311149e-09
1.479000000000000037e-01 4.163963455464323926e-10 1.920488865227489623e-09
1.479999999999999927e-01 4.174295866085343717e-10 1.921354437692100037e-09
1.481000000000000094e-01 4.184646910444077812e-10 1.922219815229892630e-09
1.481999999999999984e-01 4.195016609529183737e-10 1.923084998016337638e-09
1.482999999999999874e-01 4.205404984338778859e-10 1.923949986226631088e-09
1.484000000000000041e-01 4.215812055880425915e-10 1.924814780035692314e-09
1.484999999999999931e-01 4.226237845171127842e-10 1.925679379618165200e-09
1.486000000000000099e-01 4.236682373237341215e-10 1.926543785148421487e-09
1.486999999999999988e-01 4.247145661114952987e-10 1.927407996800556638e-09
1.487999999999999878e-01 4.257627729849299097e-10 1.928272014748393146e-09
1.489000000000000046e-01 4.268128600495151548e-10 1.929135839165483843e-09
1.489999999999999936e-01 4.278648294116708583e-10 1.929999470225105283e-09
1.491000000000000103e-01 4.289186831787616398e-10 1.930862908100266841e-09
1.491999999999999993e-01 4.299744234590936054e-10 1.931726152963703680e-09
1.492999999999999883e-01 4.310320523619169332e-10 1.932589204987883373e-09
1.494000000000000050e-01 4.320915719974243215e-10 1.933452064345003003e-09
1.494999999999999940e-01 4.331529844767502655e-10 1.934314731206990818e-09
1.496000000000000107e-01 4.342162919119725049e-10 1.935177205745507063e-09
1.496999999999999997e-01 4.352814964161096973e-10 1.936039488131943145e-09
1.497999999999999887e-01 4.363486001031232794e-10 1.936901578537424538e-09
1.499000000000000055e-01 4.374176050879162263e-10 1.937763477132810358e-09
1.499999999999999944e-01 4.384885134863320690e-10 1.938625184088692131e-09
1.501000000000000112e-01 4.395613274151570144e-10 1.939486699575398340e-09
1.502000000000000002e-01 4.406360489921165327e-10 1.940348023762990701e-09
1.502999999999999892e-01 4.417126803358782532e-10 1.941209156821268715e-09
1.504000000000000059e-01 4.427912235660502058e-10 1.942070098919765943e-09
1.504999999999999949e-01 4.438716808031798394e-10 1.942930850227754971e-09
1.506000000000000116e-01 4.449540541687561926e-10 1.943791410914245342e-09
1.507000000000000006e-01 4.460383457852067924e-10 1.944651781147983970e-09
1.507999999999999896e-01 4.471245577758998768e-10 1.945511961097457617e-09
1.509000000000000064e-01 4.482126922651435678e-10 1.946371950930892489e-09
1.509999999999999953e-01 4.493027513781839068e-10 1.947231750816252983e-09
1.511000000000000121e-01 4.503947372412076463e-10 1.948091360921246661e-09
1.512000000000000011e-01 4.514886519813389931e-10 1.948950781413319695e-09
1.512999999999999901e-01 4.525844977266419344e-10 1.949810012459661002e-09
1.514000000000000068e-01 4.536822766061189456e-10 1.950669054227201834e-09
1.514999999999999958e-01 4.547819907497100079e-10 1.951527906882615362e-09
1.516000000000000125e-01 4.558836422882940559e-10 1.952386570592319572e-09
1.517000000000000015e-01 4.569872333536870130e-10 1.953245045522473542e-09
1.517999999999999905e-01 4.580927660786432391e-10 1.954103331838984474e-09
1.519000000000000072e-01 4.592002425968546515e-10 1.954961429707501904e-09
1.519999999999999962e-01 4.603096650429495877e-10 1.955819339293422249e-09
1.521000000000000130e-01 4.614210355524944080e-10 1.956677060761887569e-09
1.522000000000000020e-01 4.625343562619915311e-10 1.957534594277785979e-09
1.522999999999999909e-01 4.636496293088803644e-10 1.958391940005754132e-09
1.524000000000000077e-01 4.647668568315373041e-10 1.959249098110175562e-09
1.524999999999999967e-01 4.658860409692738741e-10 1.960106068755182343e-09
1.526000000000000134e-01 4.670071838623387942e-10 1.960962852104655911e-09
1.527000000000000024e-01 4.681302876519153427e-10 1.961819448322226652e-09
1.527999999999999914e-01 4.692553544801235805e-10 1.962675857571274733e-09
1.529000000000000081e-01 4.703823864900186957e-10 1.963532080014931750e-09
1.529999999999999971e-01 4.715113858255903839e-10 1.964388115816078665e-09
1.531000000000000139e-01 4.726423546317646059e-10 1.965243965137350767e-09
1.532000000000000028e-01 4.737752950544008990e-10 1.966099628141132709e-09
1.532999999999999918e-01 4.749102092402941351e-10 1.966955104989563886e-09
1.534000000000000086e-01 4.760470993371734864e-10 1.967810395844535950e-09
1.534999999999999976e-01 4.771859674937020123e-10 1.968665500867693229e-09
1.535999999999999865e-01 4.783268158594772794e-10 1.969520420220437686e-09
1.537000000000000033e-01 4.794696465850306377e-10 1.970375154063923541e-09
1.537999999999999923e-01 4.806144618218259800e-10 1.971229702559060172e-09
1.539000000000000090e-01 4.817612637222621201e-10 1.972084065866514179e-09
1.539999999999999980e-01 4.829100544396697940e-10 1.972938244146707727e-09
1.540999999999999870e-01 4.840608361283134179e-10 1.973792237559820621e-09
1.542000000000000037e-01 4.852136109433904677e-10 1.974646046265789473e-09
1.542999999999999927e-01 4.863683810410297212e-10 1.975499670424309771e-09
1.544000000000000095e-01 4.875251485782939468e-10 1.976353110194834642e-09
1.544999999999999984e-01 4.886839157131768010e-10 1.977206365736576086e-09
1.545999999999999874e-01 4.898446846046045864e-10 1.978059437208507051e-09
1.547000000000000042e-01 4.910074574124356316e-10 1.978912324769359774e-09
1.547999999999999932e-01 4.921722362974586364e-10 1.979765028577625783e-09
1.549000000000000099e-01 4.933390234213953604e-10 1.980617548791560858e-09
1.549999999999999989e-01 4.945078209468971074e-10 1.981469885569179245e-09
1.550999999999999879e-01 4.956786310375470003e-10 1.982322039068259441e-09
1.552000000000000046e-01 4.968514558578595671e-10 1.983174009446341302e-09
1.552999999999999936e-01 4.980262975732783632e-10 1.984025796860728112e-09
1.554000000000000103e-01 4.992031583501786595e-10 1.984877401468489061e-09
1.554999999999999993e-01 5.003820403558649611e-10 1.985728823426453044e-09
1.555999999999999883e-01 5.015629457585723509e-10 1.986580062891217344e-09
1.557000000000000051e-01 5.027458767274657666e-10 1.987431120019143913e-09
1.557999999999999940e-01 5.039308354326388628e-10 1.988281994966358542e-09
1.559000000000000108e-01 5.051178240451159755e-10 1.989132687888755412e-09
1.559999999999999998e-01 5.063068447368491241e-10 1.989983198941994198e-09
1.560999999999999888e-01 5.074978996807205958e-10 1.990833528281501722e-09
1.562000000000000055e-01 5.086909910505411879e-10 1.991683676062473611e-09
1.562999999999999945e-01 5.098861210210490709e-10 1.992533642439871815e-09
1.564000000000000112e-01 5.110832917679130966e-10 1.993383427568428737e-09
1.565000000000000002e-01 5.122825054677278354e-10 1.994233031602645172e-09
1.565999999999999892e-01 5.134837642980172985e-10 1.995082454696791960e-09
1.567000000000000060e-01 5.146870704372335940e-10 1.995931697004908742e-09
1.567999999999999949e-01 5.158924260647549616e-10 1.996780758680808099e-09
1.569000000000000117e-01 5.170998333608884617e-10 1.997629639878072654e-09
1.570000000000000007e-01 5.183092945068671836e-10 1.998478340750055489e-09
1.570999999999999897e-01 5.195208116848523129e-10 1.999326861449883453e-09
1.572000000000000064e-01 5.207343870779312708e-10 2.000175202130455091e-09
1.572999999999999954e-01 5.219500228701179209e-10 2.001023362944443543e-09
1.574000000000000121e-01 5.231677212463532928e-10 2.001871344044292405e-09
1.575000000000000011e-01 5.243874843925032039e-10 2.002719145582222348e-09
1.575999999999999901e-01 5.256093144953609480e-10 2.003566767710227397e-09
1.577000000000000068e-01 5.268332137426454341e-10 2.004414210580075756e-09
1.577999999999999958e-01 5.280591843230000486e-10 2.005261474343313115e-09
1.579000000000000126e-01 5.292872284259951376e-10 2.006108559151259348e-09
1.580000000000000016e-01 5.305173482421246974e-10 2.006955465155010573e-09
1.580999999999999905e-01 5.317495459628092701e-10 2.007802192505441225e-09
1.582000000000000073e-01 5.329838237803937722e-10 2.008648741353202815e-09
1.582999999999999963e-01 5.342201838881469776e-10 2.009495111848723100e-09
1.584000000000000130e-01 5.354586284802632750e-10 2.010341304142210221e-09
1.585000000000000020e-01 5.366991597518601870e-10 2.011187318383650220e-09
1.585999999999999910e-01 5.379417798989801274e-10 2.012033154722807043e-09
1.587000000000000077e-01 5.391864911185895741e-10 2.012878813309227087e-09
1.587999999999999967e-01 5.404332956085774147e-10 2.013724294292233822e-09
1.589000000000000135e-01 5.416821955677578420e-10 2.014569597820934413e-09
1.590000000000000024e-01 5.429331931958663210e-10 2.015414724044214752e-09
1.590999999999999914e-01 5.441862906935627944e-10 2.016259673110742770e-09
1.592000000000000082e-01 5.454414902624304420e-10 2.017104445168969263e-09
1.592999999999999972e-01 5.466987941049733022e-10 2.017949040367126237e-09
1.593999999999999861e-01 5.479582044246197881e-10 2.018793458853230632e-09
1.595000000000000029e-01 5.492197234257201017e-10 2.019637700775079771e-09
1.595999999999999919e-01 5.504833533135457179e-10 2.020481766280257151e-09
1.597000000000000086e-01 5.517490962942914517e-10 2.021325655516129961e-09
1.597999999999999976e-01 5.530169545750724599e-10 2.022169368629849082e-09
1.598999999999999866e-01 5.542869303639265160e-10 2.023012905768351571e-09
1.600000000000000033e-01 5.555590258698126658e-10 2.023856267078361069e-09
1.600999999999999923e-01 5.568332433026099869e-10 2.024699452706384085e-09
1.602000000000000091e-01 5.581095848731203800e-10 2.025542462798717435e-09
1.602999999999999980e-01 5.593880527930645369e-10 2.026385297501442044e-09
1.603999999999999870e-01 5.606686492750852489e-10 2.027227956960427490e-09
1.605000000000000038e-01 5.619513765327455458e-10 2.028070441321331180e-09
1.605999999999999928e-01 5.632362367805274549e-10 2.028912750729597934e-09
1.607000000000000095e-01 5.645232322338346896e-10 2.029754885330462472e-09
1.607999999999999985e-01 5.658123651089893407e-10 2.030596845268947752e-09
1.608999999999999875e-01 5.671036376232338406e-10 2.031438630689866630e-09
1.610000000000000042e-01 5.683970519947305502e-10 2.032280241737822271e-09
1.610999999999999932e-01 5.696926104425597937e-10 2.033121678557207736e-09
1.612000000000000099e-01 5.709903151867225476e-10 2.033962941292206810e-09
1.612999999999999989e-01 5.722901684481368216e-10 2.034804030086796069e-09
1.613999999999999879e-01 5.735921724486409670e-10 2.035644945084741570e-09
1.615000000000000047e-01 5.748963294109910920e-10 2.036485686429604233e-09
1.615999999999999936e-01 5.762026415588612687e-10 2.037326254264734457e-09
1.617000000000000104e-01 5.775111111168447734e-10 2.038166648733278741e-09
1.617999999999999994e-01 5.788217403104513987e-10 2.039006869978174310e-09
1.618999999999999884e-01 5.801345313661097280e-10 2.039846918142154901e-09
1.620000000000000051e-01 5.814494865111658948e-10 2.040686793367746628e-09
1.620999999999999941e-01 5.827666079738824452e-10 2.041526495797271292e-09
1.622000000000000108e-01 5.840858979834401995e-10 2.042366025572845967e-09
1.622999999999999998e-01 5.854073587699360801e-10 2.043205382836380932e-09
1.623999999999999888e-01 5.867309925643843531e-10 2.044044567729586702e-09
1.625000000000000056e-01 5.880568015987162140e-10 2.044883580393966582e-09
1.625999999999999945e-01 5.893847881057778237e-10 2.045722420970822873e-09
