mass	MS_duration	core_mass
32.7209	5.10688	10.6736
32.7572	5.10236	10.6896
32.7935	5.09784	10.7056
32.8299	5.09334	10.7216
32.8662	5.08884	10.7376
32.9027	5.08436	10.7537
32.9389	5.07989	10.7697
32.9755	5.07542	10.7859
33.0119	5.07097	10.8019
33.0484	5.06653	10.8181
33.0849	5.0621	10.8342
33.1214	5.05768	10.8504
33.158	5.05327	10.8666
33.1945	5.04887	10.8827
33.2312	5.04448	10.899
33.2676	5.0401	10.9151
33.3044	5.03573	10.9314
33.341	5.03137	10.9477
33.3777	5.02703	10.9639
33.4145	5.02269	10.9802
33.4511	5.01836	10.9965
33.488	5.01404	11.0129
33.5246	5.00974	11.0291
33.5615	5.00544	11.0456
33.5982	5.00115	11.0619
33.6351	4.99688	11.0783
33.672	4.99261	11.0947
33.7088	4.98835	11.1111
33.7458	4.98411	11.1275
33.7825	4.97987	11.1439
33.8196	4.97564	11.1604
33.8565	4.97143	11.1769
33.8936	4.96722	11.1934
33.9306	4.96302	11.2099
33.9675	4.95884	11.2264
34.0047	4.95466	11.243
34.0416	4.95049	11.2595
34.0788	4.94634	11.2761
34.1159	4.94219	11.2927
34.153	4.93805	11.3093
34.1902	4.93392	11.3259
34.2272	4.9298	11.3425
34.2646	4.92569	11.3592
34.3017	4.92159	11.3758
34.339	4.91751	11.3925
34.3763	4.91343	11.4092
34.4134	4.90936	11.4259
34.4509	4.90529	11.4427
34.4881	4.90124	11.4594
34.5255	4.8972	11.4762
34.5629	4.89317	11.493
34.6001	4.88915	11.5097
34.6377	4.88513	11.5266
34.675	4.88113	11.5433
34.7125	4.87713	11.5602
34.7873	4.86917	11.5939
34.75	4.87315	11.5771
34.825	4.8652	11.6108
34.8624	4.86125	11.6277
34.9	4.8573	11.6446
34.9376	4.85336	11.6616
34.975	4.84943	11.6784
35.0128	4.84551	11.6955
35.0503	4.8416	11.7124
35.088	4.8377	11.7294
35.1632	4.82992	11.7634
35.1257	4.8338	11.7464
35.2011	4.82604	11.7805
35.2387	4.82218	11.7975
35.2764	4.81832	11.8146
35.3143	4.81447	11.8317
35.3519	4.81064	11.8487
35.3898	4.80681	11.8659
35.4276	4.80298	11.883
35.4653	4.79917	11.9001
35.5034	4.79537	11.9173
35.5411	4.79158	11.9344
35.579	4.78779	11.9516
35.617	4.78401	11.9689
35.6547	4.78025	11.986
35.6929	4.77649	12.0033
35.7308	4.77274	12.0206
35.7687	4.76899	12.0378
35.8068	4.76526	12.0551
35.8448	4.76154	12.0723
35.8828	4.75782	12.0897
35.921	4.7541	12.107
35.9588	4.75038	12.1243
36.0353	4.74291	12.1591
35.9971	4.74665	12.1417
36.0732	4.73918	12.1764
36.1116	4.73543	12.1939
36.1497	4.73169	12.2113
36.1879	4.72794	12.2287
36.2263	4.72418	12.2462
36.2643	4.72042	12.2636
36.3411	4.7129	12.2987
36.3028	4.71666	12.2812
36.3793	4.70913	12.3161
36.4179	4.70536	12.3338
36.4562	4.70159	12.3513
36.4946	4.69781	12.3689
36.5331	4.69403	12.3865
36.5713	4.69025	12.404
36.61	4.68647	12.4217
36.6485	4.68269	12.4394
36.6869	4.6789	12.457
36.7256	4.67511	12.4747
36.7641	4.67132	12.4924
36.8027	4.66753	12.5101
36.8414	4.66374	12.5279
36.8798	4.65995	12.5455
36.9187	4.65615	12.5634
36.9574	4.65236	12.5812
36.996	4.64856	12.5989
37.0349	4.64477	12.6168
37.1124	4.63717	12.6525
37.1512	4.63337	12.6704
37.0735	4.64097	12.6346
37.1898	4.62957	12.6882
37.2289	4.62577	12.7062
37.2677	4.62198	12.7241
37.3066	4.61818	12.742
37.3456	4.61437	12.76
37.3843	4.61058	12.7779
37.4235	4.60677	12.796
37.4625	4.60297	12.814
37.5013	4.59918	12.8319
37.5406	4.59538	12.8501
37.5796	4.59158	12.8681
37.6579	4.58398	12.9043
37.6967	4.58018	12.9223
37.6187	4.58778	12.8862
37.7361	4.57638	12.9405
37.7753	4.57258	12.9587
37.8144	4.56879	12.9768
37.8538	4.56499	12.9951
37.8929	4.5612	13.0132
37.9322	4.5574	13.0314
38.0106	4.54982	13.0678
38.0503	4.54602	13.0862
37.9716	4.55361	13.0497
38.0896	4.54223	13.1045
38.1289	4.53844	13.1228
38.1685	4.53465	13.1412
38.2077	4.53086	13.1594
38.2473	4.52708	13.1778
38.2869	4.52329	13.1962
38.3261	4.51951	13.2145
38.3659	4.51572	13.2331
38.4054	4.51194	13.2514
38.4449	4.50816	13.2699
38.4847	4.50438	13.2884
38.524	4.5006	13.3068
38.5639	4.49682	13.3254
38.6036	4.49305	13.3439
38.643	4.48927	13.3623
38.683	4.4855	13.381
38.7227	4.48173	13.3995
38.7624	4.47796	13.4181
38.8024	4.47419	13.4368
38.8419	4.47043	13.4552
38.882	4.46666	13.474
38.9218	4.4629	13.4927
38.9615	4.45914	13.5112
39.0017	4.45538	13.5301
39.0414	4.45162	13.5487
39.0814	4.44786	13.5674
39.1215	4.44411	13.5863
39.1612	4.44036	13.6049
39.2015	4.43661	13.6238
39.2416	4.43286	13.6426
39.2814	4.42912	13.6613
39.3218	4.42537	13.6803
39.3618	4.42163	13.699
39.4019	4.41789	13.7179
39.4422	4.41416	13.7369
39.4821	4.41042	13.7556
39.5226	4.40669	13.7747
39.5628	4.40296	13.7936
39.6028	4.39924	13.8125
39.6434	4.39551	13.8316
39.6836	4.39179	13.8505
39.7239	4.38807	13.8695
39.7644	4.38435	13.8886
39.8045	4.38064	13.9075
39.8451	4.37692	13.9267
39.8856	4.37321	13.9458
39.9257	4.36951	13.9648
39.9665	4.3658	13.9841
40.0069	4.3621	14.0032
40.0473	4.3584	14.0223
40.0881	4.3547	14.0415
40.1284	4.351	14.0606
40.1691	4.34731	14.0799
40.2098	4.34362	14.0992
40.25	4.33993	14.1182
40.2911	4.33625	14.1377
40.3317	4.33256	14.1569
40.3722	4.32888	14.1761
40.4133	4.3252	14.1956
40.4946	4.31786	14.2342
40.4538	4.32153	14.2148
40.5356	4.31419	14.2536
40.576	4.31052	14.2729
40.6172	4.30685	14.2924
40.6581	4.30319	14.3119
40.6986	4.29953	14.3311
40.7399	4.29588	14.3508
40.7808	4.29222	14.3702
40.8216	4.28857	14.3896
40.9036	4.28128	14.4287
40.8628	4.28492	14.4093
40.9447	4.27763	14.4483
40.9859	4.27399	14.4679
41.0266	4.27036	14.4873
41.068	4.26673	14.5071
41.1092	4.26311	14.5267
41.1499	4.25951	14.5462
41.1915	4.25591	14.566
41.2326	4.25232	14.5856
41.2736	4.24875	14.6052
41.3151	4.24518	14.6251
41.3561	4.24162	14.6447
41.3973	4.23807	14.6644
41.4388	4.23453	14.6843
41.4798	4.231	14.7039
41.5213	4.22748	14.7237
41.5628	4.22397	14.7436
41.6037	4.22047	14.7632
41.6453	4.21697	14.7832
41.6868	4.21349	14.8031
41.7277	4.21001	14.8227
41.7696	4.20654	14.8428
41.8111	4.20308	14.8627
41.8521	4.19962	14.8824
41.894	4.19618	14.9025
41.9355	4.19274	14.9224
41.9766	4.18931	14.9422
42.0185	4.18589	14.9624
42.06	4.18248	14.9823
42.1012	4.17907	15.0022
42.1432	4.17568	15.0224
42.1847	4.17229	15.0423
42.226	4.16891	15.0622
42.268	4.16554	15.0825
42.3095	4.16217	15.1025
42.3509	4.15882	15.1224
42.3929	4.15547	15.1427
42.4344	4.15213	15.1627
42.4758	4.14879	15.1827
42.5179	4.14547	15.203
42.5594	4.14215	15.2231
42.6009	4.13884	15.2431
42.643	4.13553	15.2635
42.6846	4.13223	15.2836
42.7261	4.12894	15.3037
42.7682	4.12566	15.3241
42.8514	4.11911	15.3643
42.8099	4.12238	15.3442
42.8936	4.11584	15.3847
42.9354	4.11259	15.405
42.9768	4.10934	15.4251
43.0191	4.10609	15.4456
43.0609	4.10285	15.4658
43.1023	4.09962	15.4859
43.1446	4.0964	15.5065
43.1866	4.09318	15.5268
43.2279	4.08997	15.5469
43.2703	4.08676	15.5675
43.3123	4.08356	15.5879
43.3538	4.08037	15.6081
43.3961	4.07718	15.6286
43.4382	4.07399	15.6491
43.4798	4.07082	15.6694
43.5219	4.06765	15.6899
43.5642	4.06448	15.7105
43.6059	4.06132	15.7308
43.6479	4.05817	15.7512
43.6902	4.05502	15.7719
43.7321	4.05188	15.7923
43.7739	4.04874	15.8127
43.8164	4.04561	15.8334
43.8583	4.04249	15.8539
43.9	4.03937	15.8742
43.9426	4.03625	15.895
43.9847	4.03314	15.9156
44.0262	4.03004	15.9359
44.0689	4.02694	15.9568
44.1112	4.02384	15.9775
44.1528	4.02075	15.9978
44.1952	4.01767	16.0186
44.2377	4.01459	16.0394
44.2795	4.01152	16.0599
44.3216	4.00845	16.0805
44.3642	4.00539	16.1014
44.4063	4.00233	16.122
44.4481	3.99928	16.1425
44.4908	3.99623	16.1635
44.5331	3.99318	16.1842
44.5747	3.99014	16.2046
44.6175	3.98711	16.2256
44.66	3.98408	16.2465
44.7018	3.98105	16.2671
44.7442	3.97803	16.2879
44.7869	3.97502	16.3089
44.829	3.97201	16.3296
44.871	3.969	16.3503
44.9138	3.966	16.3713
44.9561	3.963	16.3922
44.9978	3.96001	16.4127
45.0407	3.95702	16.4338
45.0833	3.95404	16.4548
45.1252	3.95106	16.4755
45.1677	3.94808	16.4964
45.2104	3.94511	16.5175
45.2526	3.94215	16.5384
45.2947	3.93918	16.5591
45.3376	3.93623	16.5803
45.3801	3.93327	16.6013
45.4219	3.93032	16.6219
45.5075	3.92444	16.6643
45.4648	3.92738	16.6431
45.5919	3.91857	16.7061
45.5496	3.9215	16.6851
45.6348	3.91564	16.7273
45.6773	3.91272	16.7483
45.7191	3.9098	16.769
45.7622	3.90688	16.7904
45.8049	3.90397	16.8115
45.847	3.90106	16.8324
45.8896	3.89815	16.8535
45.9325	3.89525	16.8748
45.9749	3.89236	16.8958
46.0169	3.88947	16.9167
46.06	3.88658	16.9381
46.1027	3.88369	16.9593
46.1447	3.88081	16.9802
46.1875	3.87793	17.0015
46.2729	3.87219	17.0439
46.2305	3.87506	17.0228
46.315	3.86932	17.0649
46.3582	3.86646	17.0864
46.4009	3.8636	17.1076
46.4429	3.86075	17.1286
46.4858	3.8579	17.1499
46.5288	3.85505	17.1714
46.5712	3.85221	17.1925
46.6134	3.84937	17.2135
46.6566	3.84653	17.2351
46.6994	3.8437	17.2564
46.7415	3.84087	17.2775
46.7844	3.83804	17.2989
46.8274	3.83522	17.3204
46.87	3.8324	17.3416
46.912	3.82959	17.3626
46.9554	3.82677	17.3843
46.9982	3.82397	17.4057
47.0405	3.82116	17.4269
47.0832	3.81836	17.4482
47.1264	3.81556	17.4699
47.169	3.81277	17.4912
47.2109	3.80998	17.5122
47.2544	3.80719	17.534
47.2974	3.8044	17.5555
47.3397	3.80162	17.5768
47.3822	3.79885	17.5981
47.4256	3.79607	17.6198
47.4684	3.7933	17.6413
47.5104	3.79053	17.6624
47.5536	3.78777	17.6841
47.5967	3.785	17.7058
47.6393	3.78225	17.7272
47.6815	3.77949	17.7484
47.7249	3.77674	17.7702
47.7679	3.77399	17.7918
47.8102	3.77125	17.8131
47.853	3.76851	17.8346
47.8963	3.76577	17.8564
47.9391	3.76303	17.878
47.9811	3.7603	17.8991
48.0245	3.75757	17.921
48.0677	3.75484	17.9428
48.1102	3.75212	17.9642
48.1525	3.7494	17.9855
48.196	3.74668	18.0075
48.239	3.74397	18.0292
48.2814	3.74126	18.0506
48.3241	3.73855	18.0722
48.3675	3.73584	18.0941
48.4104	3.73314	18.1158
48.4525	3.73044	18.137
48.4958	3.72775	18.1589
48.5391	3.72505	18.1808
48.5817	3.72237	18.2024
48.6238	3.71968	18.2237
48.6675	3.717	18.2458
48.7106	3.71431	18.2676
48.7531	3.71164	18.2892
48.7956	3.70896	18.3107
48.8391	3.70629	18.3328
48.8821	3.70362	18.3546
48.9244	3.70096	18.376
48.9674	3.69829	18.3978
49.0108	3.69563	18.4199
49.0536	3.69297	18.4416
49.0957	3.69032	18.463
49.1392	3.68767	18.4851
49.1825	3.68502	18.5071
49.2252	3.68237	18.5288
49.2672	3.67973	18.5502
49.311	3.67709	18.5724
49.3542	3.67445	18.5944
49.3967	3.67182	18.616
49.4391	3.66919	18.6376
49.4827	3.66656	18.6598
49.5258	3.66393	18.6818
49.5682	3.66131	18.7033
49.611	3.65869	18.7252
49.6545	3.65607	18.7474
49.6975	3.65345	18.7693
49.7397	3.65084	18.7908
49.7828	3.64823	18.8128
49.8263	3.64563	18.835
49.8692	3.64302	18.8569
49.9112	3.64042	18.8784
49.9547	3.63782	18.9006
49.9981	3.63523	18.9228
50.0409	3.63263	18.9446
50.0827	3.63004	18.966
50.1265	3.62746	18.9884
50.1699	3.62487	19.0106
50.2125	3.62229	19.0324
50.2546	3.61971	19.054
50.2984	3.61713	19.0764
50.3417	3.61456	19.0986
50.3842	3.61198	19.1204
50.4265	3.60941	19.1421
50.4703	3.60685	19.1645
50.5135	3.60428	19.1867
50.556	3.60172	19.2085
50.5984	3.59916	19.2303
50.6422	3.5966	19.2527
50.6853	3.59404	19.2749
50.7277	3.59149	19.2967
50.7704	3.58894	19.3186
50.8141	3.58639	19.3411
50.8573	3.58384	19.3632
50.8996	3.5813	19.385
50.9424	3.57876	19.407
50.9861	3.57622	19.4295
51.0292	3.57368	19.4517
51.0715	3.57115	19.4735
51.1144	3.56861	19.4956
51.1581	3.56608	19.5181
51.2012	3.56355	19.5403
51.2434	3.56103	19.562
51.2864	3.55851	19.5842
51.3301	3.55599	19.6068
51.3732	3.55347	19.629
51.4153	3.55095	19.6508
51.4585	3.54844	19.673
51.5021	3.54593	19.6956
51.5452	3.54342	19.7178
51.5873	3.54091	19.7396
51.6305	3.53841	19.7619
51.6742	3.53591	19.7845
51.7172	3.53341	19.8067
51.7594	3.53091	19.8285
51.8025	3.52842	19.8509
51.8463	3.52592	19.8735
51.8893	3.52343	19.8958
51.9315	3.52095	19.9176
51.9746	3.51846	19.94
52.0183	3.51598	19.9626
52.0614	3.5135	19.985
52.1036	3.51102	20.0068
52.1466	3.50854	20.0292
52.1904	3.50607	20.0519
52.2335	3.5036	20.0742
52.2757	3.50113	20.0961
52.3186	3.49866	20.1184
52.4056	3.49373	20.1636
52.3624	3.49619	20.1412
52.4478	3.49127	20.1856
52.4906	3.48882	20.2078
52.5345	3.48636	20.2306
52.5776	3.48391	20.2531
52.62	3.48146	20.2751
52.6626	3.47901	20.2973
52.7065	3.47656	20.3201
52.7497	3.47412	20.3426
52.7921	3.47168	20.3647
52.8345	3.46924	20.3868
52.8784	3.4668	20.4097
52.9218	3.46436	20.4323
52.9643	3.46193	20.4545
53.0064	3.4595	20.4764
53.0504	3.45707	20.4994
53.0938	3.45465	20.5221
53.1364	3.45222	20.5443
53.1782	3.4498	20.5661
53.2223	3.44738	20.5892
53.2658	3.44497	20.6119
53.3085	3.44255	20.6342
53.3501	3.44014	20.656
53.3941	3.43773	20.679
53.4377	3.43532	20.7018
53.4805	3.43292	20.7242
53.5223	3.43052	20.7461
53.5659	3.42811	20.7689
53.6096	3.42571	20.7918
53.6526	3.42332	20.8143
53.6945	3.42093	20.8363
53.7376	3.41853	20.8588
53.7814	3.41614	20.8818
53.8245	3.41376	20.9044
53.8667	3.41137	20.9265
53.9092	3.40899	20.9489
53.9531	3.40661	20.9719
53.9964	3.40423	20.9946
54.0387	3.40185	21.0169
54.0807	3.39948	21.0389
54.1248	3.39711	21.0621
54.1682	3.39474	21.0849
54.2107	3.39237	21.1073
54.2522	3.39001	21.129
54.2963	3.38764	21.1523
54.3399	3.38528	21.1752
54.3826	3.38292	21.1977
54.4243	3.38057	21.2196
54.4677	3.37821	21.2425
54.5115	3.37586	21.2656
54.5544	3.37351	21.2882
54.5964	3.37117	21.3103
54.639	3.36882	21.3328
54.6829	3.36648	21.3559
54.7261	3.36414	21.3787
54.7683	3.3618	21.401
54.8102	3.35946	21.4231
54.8542	3.35713	21.4464
54.8976	3.3548	21.4693
54.9401	3.35247	21.4917
54.9814	3.35014	21.5135
55.0254	3.34781	21.5368
55.069	3.34549	21.5598
55.1118	3.34317	21.5824
55.1534	3.34085	21.6045
55.1964	3.33854	21.6272
55.2402	3.33622	21.6504
55.2832	3.33391	21.6732
55.3253	3.3316	21.6954
55.3673	3.32929	21.7177
55.4113	3.32699	21.741
55.4546	3.32468	21.7639
55.4969	3.32238	21.7864
55.5381	3.32008	21.8082
55.5821	3.31778	21.8316
55.6257	3.31549	21.8547
55.6683	3.3132	21.8773
55.7099	3.31091	21.8994
55.7527	3.30862	21.9221
55.7965	3.30633	21.9454
55.8395	3.30405	21.9682
55.8815	3.30177	21.9906
55.9232	3.29949	22.0127
55.9672	3.29721	22.0361
56.0105	3.29493	22.0591
56.0529	3.29266	22.0817
56.0941	3.29039	22.1036
56.1376	3.28812	22.1268
56.1812	3.28585	22.15
56.224	3.28359	22.1728
56.2656	3.28133	22.1949
56.3078	3.27907	22.2174
56.3517	3.27681	22.2408
56.3948	3.27455	22.2638
56.4369	3.2723	22.2862
56.4778	3.27005	22.308
56.5218	3.2678	22.3315
56.5653	3.26555	22.3547
56.6078	3.26331	22.3775
56.6493	3.26106	22.3996
56.6917	3.25882	22.4222
56.7355	3.25658	22.4456
56.7784	3.25435	22.4686
56.8204	3.25211	22.491
56.8613	3.24988	22.5129
56.9053	3.24765	22.5364
56.9487	3.24542	22.5596
56.9911	3.24319	22.5823
57.0324	3.24097	22.6044
57.0749	3.23875	22.6271
57.1186	3.23653	22.6506
57.1615	3.23431	22.6735
57.2033	3.23209	22.6959
57.2441	3.22988	22.7178
57.2881	3.22767	22.7414
57.3314	3.22546	22.7646
57.3738	3.22325	22.7873
57.415	3.22105	22.8094
57.4572	3.21884	22.8321
57.5009	3.21664	22.8556
57.5438	3.21444	22.8786
57.5856	3.21225	22.9011
57.6261	3.21005	22.9228
57.67	3.20786	22.9464
57.7134	3.20567	22.9697
57.7558	3.20348	22.9925
57.797	3.20129	23.0147
57.8388	3.19911	23.0371
57.8825	3.19693	23.0606
57.9254	3.19475	23.0837
57.9673	3.19257	23.1063
58.0079	3.19039	23.1281
58.0511	3.18822	23.1514
58.0945	3.18605	23.1748
58.137	3.18388	23.1977
58.1784	3.18171	23.22
58.2193	3.17955	23.2421
58.2631	3.17738	23.2657
58.3062	3.17522	23.2889
58.3482	3.17306	23.3116
58.389	3.1709	23.3336
58.4312	3.16875	23.3564
58.4747	3.16659	23.3799
58.5174	3.16444	23.4029
58.559	3.16229	23.4254
58.5992	3.16015	23.4471
58.6427	3.158	23.4706
58.686	3.15586	23.494
58.7282	3.15372	23.5169
58.7693	3.15158	23.5391
58.8103	3.14944	23.5612
58.8539	3.1473	23.5848
58.8968	3.14517	23.6081
58.9387	3.14304	23.6307
58.9793	3.14091	23.6527
59.0213	3.13879	23.6755
59.0647	3.13666	23.699
59.1073	3.13454	23.7221
59.1487	3.13242	23.7446
59.1888	3.1303	23.7663
59.2319	3.12818	23.7897
59.2751	3.12607	23.8131
59.3173	3.12395	23.836
59.3584	3.12184	23.8583
59.3986	3.11974	23.8801
59.4422	3.11763	23.9038
59.4851	3.11552	23.9271
59.527	3.11342	23.9499
59.5676	3.11132	23.972
59.6087	3.10922	23.9943
59.6521	3.10713	24.0179
59.6948	3.10503	24.0411
59.7363	3.10294	24.0637
59.7766	3.10085	24.0856
59.8184	3.09876	24.1084
59.8617	3.09667	24.1319
59.9041	3.09459	24.155
59.9453	3.09251	24.1774
59.9851	3.09043	24.1991
60.0278	3.08835	24.2224
60.0708	3.08627	24.2458
60.113	3.0842	24.2688
60.1539	3.08212	24.2911
60.1933	3.08006	24.3126
60.2367	3.07799	24.3363
60.2796	3.07592	24.3597
60.3215	3.07385	24.3826
60.3621	3.07179	24.4048
60.4019	3.06973	24.4265
60.4453	3.06767	24.4502
60.488	3.06562	24.4735
60.5296	3.06356	24.4963
60.57	3.06151	24.5183
60.6102	3.05946	24.5403
60.6535	3.05741	24.564
60.696	3.05536	24.5873
60.7374	3.05332	24.6099
60.7775	3.05128	24.6319
60.8181	3.04923	24.6541
60.8613	3.04719	24.6777
60.9036	3.04516	24.7009
60.9449	3.04312	24.7235
60.9847	3.04109	24.7453
61.0256	3.03906	24.7678
61.0686	3.03703	24.7913
61.1109	3.035	24.8145
61.1519	3.03298	24.837
61.1916	3.03095	24.8588
61.2327	3.02893	24.8813
61.2756	3.02691	24.9049
61.3177	3.02489	24.928
61.3587	3.02288	24.9505
61.3981	3.02087	24.9722
61.4393	3.01886	24.9948
61.4822	3.01684	25.0183
61.5242	3.01484	25.0414
61.565	3.01283	25.0639
61.6043	3.01083	25.0855
61.6455	3.00883	25.1082
61.6883	3.00682	25.1317
61.7302	3.00483	25.1548
61.771	3.00283	25.1772
61.8102	3.00084	25.1988
61.8513	2.99885	25.2214
61.894	2.99685	25.2449
61.9359	2.99486	25.268
61.9766	2.99288	25.2904
62.0158	2.9909	25.312
62.0566	2.98891	25.3345
62.0993	2.98693	25.3581
62.1411	2.98495	25.3812
62.1818	2.98297	25.4036
